event_id,campaign,flight,time,channel,x,y,source
PERCUSION_ECVal_RF03_125442,PERCUSION,ECVal_RF03,2024-11-10T12:54:42.286000,1,281,71,suggested
PERCUSION_ECVal_RF03_125442,PERCUSION,ECVal_RF03,2024-11-10T12:54:42.286000,1,277,61,suggested
PERCUSION_ECVal_RF03_125442,PERCUSION,ECVal_RF03,2024-11-10T12:54:42.286000,1,269,54,suggested
PERCUSION_ECVal_RF03_125442,PERCUSION,ECVal_RF03,2024-11-10T12:54:42.286000,1,260,47,suggested
PERCUSION_ECVal_RF03_125442,PERCUSION,ECVal_RF03,2024-11-10T12:54:42.286000,1,374,398,manual
PERCUSION_ECVal_RF03_125442,PERCUSION,ECVal_RF03,2024-11-10T12:54:42.286000,1,253,276,manual
PERCUSION_ECVal_RF03_125442,PERCUSION,ECVal_RF03,2024-11-10T12:54:42.286000,1,260,287,manual
PERCUSION_ECVal_RF03_125442,PERCUSION,ECVal_RF03,2024-11-10T12:54:42.286000,1,403,431,manual
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,591,422,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,586,414,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,581,405,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,575,398,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,568,392,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,560,385,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,553,378,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,544,373,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,493,401,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,463,407,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,466,391,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,467,382,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,462,373,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,459,365,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,440,367,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,439,349,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,438,339,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,436,329,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,431,319,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,425,314,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,417,308,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,409,301,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,400,301,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,390,299,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,383,291,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,372,290,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,359,298,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,362,285,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,362,274,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,359,264,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,360,254,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,366,245,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,372,237,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,386,219,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,387,214,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,401,209,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,408,217,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,435,217,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,431,207,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,420,191,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,428,185,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,433,190,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,457,185,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,471,174,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,462,168,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,458,159,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,452,150,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,447,141,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,463,120,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,484,118,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,480,108,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,485,101,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,487,91,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,486,83,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,476,80,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,465,78,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,458,70,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,462,60,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,471,55,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,477,47,suggested
PERCUSION_ECVal_RF03_132421,PERCUSION,ECVal_RF03,2024-11-10T13:24:21.868000,1,470,39,suggested
PERCUSION_ECVal_RF03_132458,PERCUSION,ECVal_RF03,2024-11-10T13:24:58.732000,1,160,464,suggested
PERCUSION_ECVal_RF03_132458,PERCUSION,ECVal_RF03,2024-11-10T13:24:58.732000,1,191,436,suggested
PERCUSION_ECVal_RF03_132458,PERCUSION,ECVal_RF03,2024-11-10T13:24:58.732000,1,196,423,suggested
PERCUSION_ECVal_RF03_132458,PERCUSION,ECVal_RF03,2024-11-10T13:24:58.732000,1,190,413,suggested
PERCUSION_ECVal_RF03_132458,PERCUSION,ECVal_RF03,2024-11-10T13:24:58.732000,1,185,403,suggested
PERCUSION_ECVal_RF03_132458,PERCUSION,ECVal_RF03,2024-11-10T13:24:58.732000,1,180,392,suggested
PERCUSION_ECVal_RF03_132458,PERCUSION,ECVal_RF03,2024-11-10T13:24:58.732000,1,174,301,suggested
PERCUSION_ECVal_RF03_132458,PERCUSION,ECVal_RF03,2024-11-10T13:24:58.732000,1,186,313,suggested
PERCUSION_ECVal_RF03_132458,PERCUSION,ECVal_RF03,2024-11-10T13:24:58.732000,1,173,312,suggested
PERCUSION_ECVal_RF03_132458,PERCUSION,ECVal_RF03,2024-11-10T13:24:58.732000,1,197,313,suggested
PERCUSION_ECVal_RF03_132458,PERCUSION,ECVal_RF03,2024-11-10T13:24:58.732000,1,229,289,suggested
PERCUSION_ECVal_RF03_132458,PERCUSION,ECVal_RF03,2024-11-10T13:24:58.732000,1,232,283,suggested
PERCUSION_ECVal_RF03_132458,PERCUSION,ECVal_RF03,2024-11-10T13:24:58.732000,1,287,293,suggested
PERCUSION_ECVal_RF03_132458,PERCUSION,ECVal_RF03,2024-11-10T13:24:58.732000,1,295,280,suggested
PERCUSION_ECVal_RF03_132458,PERCUSION,ECVal_RF03,2024-11-10T13:24:58.732000,1,305,274,suggested
PERCUSION_ECVal_RF03_132458,PERCUSION,ECVal_RF03,2024-11-10T13:24:58.732000,1,312,266,suggested
PERCUSION_ECVal_RF03_132458,PERCUSION,ECVal_RF03,2024-11-10T13:24:58.732000,1,320,258,suggested
PERCUSION_ECVal_RF03_132458,PERCUSION,ECVal_RF03,2024-11-10T13:24:58.732000,1,333,255,suggested
PERCUSION_ECVal_RF03_132458,PERCUSION,ECVal_RF03,2024-11-10T13:24:58.732000,1,337,247,suggested
PERCUSION_ECVal_RF03_132458,PERCUSION,ECVal_RF03,2024-11-10T13:24:58.732000,1,422,182,suggested
PERCUSION_ECVal_RF03_132458,PERCUSION,ECVal_RF03,2024-11-10T13:24:58.732000,1,468,156,suggested
PERCUSION_ECVal_RF03_132458,PERCUSION,ECVal_RF03,2024-11-10T13:24:58.732000,1,476,148,suggested
PERCUSION_ECVal_RF03_132458,PERCUSION,ECVal_RF03,2024-11-10T13:24:58.732000,1,486,144,suggested
PERCUSION_ECVal_RF03_132458,PERCUSION,ECVal_RF03,2024-11-10T13:24:58.732000,1,500,144,suggested
PERCUSION_ECVal_RF03_132458,PERCUSION,ECVal_RF03,2024-11-10T13:24:58.732000,1,510,139,suggested
PERCUSION_ECVal_RF03_132458,PERCUSION,ECVal_RF03,2024-11-10T13:24:58.732000,1,518,131,suggested
PERCUSION_ECVal_RF03_132458,PERCUSION,ECVal_RF03,2024-11-10T13:24:58.732000,1,514,137,suggested
PERCUSION_ECVal_RF03_132458,PERCUSION,ECVal_RF03,2024-11-10T13:24:58.732000,1,522,127,suggested
PERCUSION_ECVal_RF03_132458,PERCUSION,ECVal_RF03,2024-11-10T13:24:58.732000,1,525,116,suggested
PERCUSION_ECVal_RF03_132458,PERCUSION,ECVal_RF03,2024-11-10T13:24:58.732000,1,529,109,suggested
PERCUSION_ECVal_RF03_132458,PERCUSION,ECVal_RF03,2024-11-10T13:24:58.732000,1,534,102,suggested
PERCUSION_ECVal_RF03_132458,PERCUSION,ECVal_RF03,2024-11-10T13:24:58.732000,1,539,95,suggested
PERCUSION_ECVal_RF03_132458,PERCUSION,ECVal_RF03,2024-11-10T13:24:58.732000,1,546,90,suggested
PERCUSION_ECVal_RF03_132458,PERCUSION,ECVal_RF03,2024-11-10T13:24:58.732000,1,547,81,suggested
PERCUSION_ECVal_RF03_132458,PERCUSION,ECVal_RF03,2024-11-10T13:24:58.732000,1,552,72,suggested
PERCUSION_ECVal_RF03_133614,PERCUSION,ECVal_RF03,2024-11-10T13:36:14.572000,1,467,319,manual
PERCUSION_ECVal_RF03_133614,PERCUSION,ECVal_RF03,2024-11-10T13:36:14.572000,1,411,304,manual
PERCUSION_ECVal_RF03_133614,PERCUSION,ECVal_RF03,2024-11-10T13:36:14.572000,1,325,356,manual
PERCUSION_ECVal_RF03_133614,PERCUSION,ECVal_RF03,2024-11-10T13:36:14.572000,1,293,368,manual
PERCUSION_ECVal_RF03_133614,PERCUSION,ECVal_RF03,2024-11-10T13:36:14.572000,1,227,342,manual
PERCUSION_ECVal_RF03_133614,PERCUSION,ECVal_RF03,2024-11-10T13:36:14.572000,1,195,354,manual
PERCUSION_ECVal_RF03_133614,PERCUSION,ECVal_RF03,2024-11-10T13:36:14.572000,1,161,353,manual
PERCUSION_ECVal_RF03_133614,PERCUSION,ECVal_RF03,2024-11-10T13:36:14.572000,1,123,355,manual
PERCUSION_ECVal_RF03_133614,PERCUSION,ECVal_RF03,2024-11-10T13:36:14.572000,1,91,355,manual
PERCUSION_ECVal_RF03_133614,PERCUSION,ECVal_RF03,2024-11-10T13:36:14.572000,1,503,350,manual
PERCUSION_ECVal_RF03_133614,PERCUSION,ECVal_RF03,2024-11-10T13:36:14.572000,1,554,353,manual
PERCUSION_ECVal_RF03_133614,PERCUSION,ECVal_RF03,2024-11-10T13:36:14.572000,1,594,366,manual
PERCUSION_ECVal_RF03_133740,PERCUSION,ECVal_RF03,2024-11-10T13:37:40.588000,1,52,275,suggested
PERCUSION_ECVal_RF03_133740,PERCUSION,ECVal_RF03,2024-11-10T13:37:40.588000,1,59,282,suggested
PERCUSION_ECVal_RF03_133740,PERCUSION,ECVal_RF03,2024-11-10T13:37:40.588000,1,86,316,suggested
PERCUSION_ECVal_RF03_133740,PERCUSION,ECVal_RF03,2024-11-10T13:37:40.588000,1,119,321,suggested
PERCUSION_ECVal_RF03_133740,PERCUSION,ECVal_RF03,2024-11-10T13:37:40.588000,1,207,328,suggested
PERCUSION_ECVal_RF03_133740,PERCUSION,ECVal_RF03,2024-11-10T13:37:40.588000,1,216,335,suggested
PERCUSION_ECVal_RF03_133740,PERCUSION,ECVal_RF03,2024-11-10T13:37:40.588000,1,223,343,suggested
PERCUSION_ECVal_RF03_133740,PERCUSION,ECVal_RF03,2024-11-10T13:37:40.588000,1,229,353,suggested
PERCUSION_ECVal_RF03_133740,PERCUSION,ECVal_RF03,2024-11-10T13:37:40.588000,1,236,362,suggested
PERCUSION_ECVal_RF03_133740,PERCUSION,ECVal_RF03,2024-11-10T13:37:40.588000,1,327,363,suggested
PERCUSION_ECVal_RF03_133740,PERCUSION,ECVal_RF03,2024-11-10T13:37:40.588000,1,336,368,suggested
PERCUSION_ECVal_RF03_133740,PERCUSION,ECVal_RF03,2024-11-10T13:37:40.588000,1,345,363,suggested
PERCUSION_ECVal_RF03_133740,PERCUSION,ECVal_RF03,2024-11-10T13:37:40.588000,1,354,356,suggested
PERCUSION_ECVal_RF03_133740,PERCUSION,ECVal_RF03,2024-11-10T13:37:40.588000,1,364,351,suggested
PERCUSION_ECVal_RF03_133740,PERCUSION,ECVal_RF03,2024-11-10T13:37:40.588000,1,384,358,suggested
PERCUSION_ECVal_RF03_133740,PERCUSION,ECVal_RF03,2024-11-10T13:37:40.588000,1,392,365,suggested
PERCUSION_ECVal_RF03_133740,PERCUSION,ECVal_RF03,2024-11-10T13:37:40.588000,1,400,372,suggested
PERCUSION_ECVal_RF03_133740,PERCUSION,ECVal_RF03,2024-11-10T13:37:40.588000,1,408,379,suggested
PERCUSION_ECVal_RF03_133740,PERCUSION,ECVal_RF03,2024-11-10T13:37:40.588000,1,417,390,suggested
PERCUSION_ECVal_RF03_133740,PERCUSION,ECVal_RF03,2024-11-10T13:37:40.588000,1,538,441,suggested
PERCUSION_ECVal_RF03_133740,PERCUSION,ECVal_RF03,2024-11-10T13:37:40.588000,1,538,451,suggested
PERCUSION_ECVal_RF03_133740,PERCUSION,ECVal_RF03,2024-11-10T13:37:40.588000,1,535,460,suggested
PERCUSION_ECVal_RF03_133740,PERCUSION,ECVal_RF03,2024-11-10T13:37:40.588000,1,532,470,suggested
PERCUSION_ECVal_RF03_135029,PERCUSION,ECVal_RF03,2024-11-10T13:50:29.305000,1,339,463,suggested
PERCUSION_ECVal_RF03_135029,PERCUSION,ECVal_RF03,2024-11-10T13:50:29.305000,1,349,445,suggested
PERCUSION_ECVal_RF03_135029,PERCUSION,ECVal_RF03,2024-11-10T13:50:29.305000,1,364,430,suggested
PERCUSION_ECVal_RF03_135029,PERCUSION,ECVal_RF03,2024-11-10T13:50:29.305000,1,375,412,suggested
PERCUSION_ECVal_RF03_135029,PERCUSION,ECVal_RF03,2024-11-10T13:50:29.305000,1,373,405,suggested
PERCUSION_ECVal_RF03_135029,PERCUSION,ECVal_RF03,2024-11-10T13:50:29.305000,1,379,409,suggested
PERCUSION_ECVal_RF03_135029,PERCUSION,ECVal_RF03,2024-11-10T13:50:29.305000,1,382,405,suggested
PERCUSION_ECVal_RF03_135029,PERCUSION,ECVal_RF03,2024-11-10T13:50:29.305000,1,389,396,suggested
PERCUSION_ECVal_RF03_135029,PERCUSION,ECVal_RF03,2024-11-10T13:50:29.305000,1,381,385,suggested
PERCUSION_ECVal_RF03_135029,PERCUSION,ECVal_RF03,2024-11-10T13:50:29.305000,1,389,381,suggested
PERCUSION_ECVal_RF03_135029,PERCUSION,ECVal_RF03,2024-11-10T13:50:29.305000,1,399,377,suggested
PERCUSION_ECVal_RF03_135029,PERCUSION,ECVal_RF03,2024-11-10T13:50:29.305000,1,407,370,suggested
PERCUSION_ECVal_RF03_135029,PERCUSION,ECVal_RF03,2024-11-10T13:50:29.305000,1,414,361,suggested
PERCUSION_ECVal_RF03_135029,PERCUSION,ECVal_RF03,2024-11-10T13:50:29.305000,1,424,342,suggested
PERCUSION_ECVal_RF03_135029,PERCUSION,ECVal_RF03,2024-11-10T13:50:29.305000,1,430,333,suggested
PERCUSION_ECVal_RF03_135029,PERCUSION,ECVal_RF03,2024-11-10T13:50:29.305000,1,436,312,suggested
PERCUSION_ECVal_RF03_135029,PERCUSION,ECVal_RF03,2024-11-10T13:50:29.305000,1,439,302,suggested
PERCUSION_ECVal_RF03_135029,PERCUSION,ECVal_RF03,2024-11-10T13:50:29.305000,1,441,291,suggested
PERCUSION_ECVal_RF03_135029,PERCUSION,ECVal_RF03,2024-11-10T13:50:29.305000,1,446,281,suggested
PERCUSION_ECVal_RF03_135029,PERCUSION,ECVal_RF03,2024-11-10T13:50:29.305000,1,451,271,suggested
PERCUSION_ECVal_RF03_135029,PERCUSION,ECVal_RF03,2024-11-10T13:50:29.305000,1,453,260,suggested
PERCUSION_ECVal_RF03_135029,PERCUSION,ECVal_RF03,2024-11-10T13:50:29.305000,1,456,250,suggested
PERCUSION_ECVal_RF03_135029,PERCUSION,ECVal_RF03,2024-11-10T13:50:29.305000,1,463,229,suggested
PERCUSION_ECVal_RF03_135029,PERCUSION,ECVal_RF03,2024-11-10T13:50:29.305000,1,464,218,suggested
PERCUSION_ECVal_RF03_135029,PERCUSION,ECVal_RF03,2024-11-10T13:50:29.305000,1,465,207,suggested
PERCUSION_ECVal_RF03_135029,PERCUSION,ECVal_RF03,2024-11-10T13:50:29.305000,1,466,196,suggested
PERCUSION_ECVal_RF03_135029,PERCUSION,ECVal_RF03,2024-11-10T13:50:29.305000,1,467,186,suggested
PERCUSION_ECVal_RF03_135029,PERCUSION,ECVal_RF03,2024-11-10T13:50:29.305000,1,466,175,suggested
PERCUSION_ECVal_RF03_135029,PERCUSION,ECVal_RF03,2024-11-10T13:50:29.305000,1,464,164,suggested
PERCUSION_ECVal_RF03_135029,PERCUSION,ECVal_RF03,2024-11-10T13:50:29.305000,1,464,153,suggested
PERCUSION_ECVal_RF03_135029,PERCUSION,ECVal_RF03,2024-11-10T13:50:29.305000,1,463,142,suggested
PERCUSION_ECVal_RF03_135029,PERCUSION,ECVal_RF03,2024-11-10T13:50:29.305000,1,463,131,suggested
PERCUSION_ECVal_RF03_135029,PERCUSION,ECVal_RF03,2024-11-10T13:50:29.305000,1,466,121,suggested
PERCUSION_ECVal_RF03_135029,PERCUSION,ECVal_RF03,2024-11-10T13:50:29.305000,1,467,110,suggested
PERCUSION_ECVal_RF03_135029,PERCUSION,ECVal_RF03,2024-11-10T13:50:29.305000,1,467,100,suggested
PERCUSION_ECVal_RF03_135029,PERCUSION,ECVal_RF03,2024-11-10T13:50:29.305000,1,474,93,suggested
PERCUSION_ECVal_RF03_135029,PERCUSION,ECVal_RF03,2024-11-10T13:50:29.305000,1,478,84,suggested
PERCUSION_ECVal_RF03_135029,PERCUSION,ECVal_RF03,2024-11-10T13:50:29.305000,1,487,82,suggested
PERCUSION_ECVal_RF03_135029,PERCUSION,ECVal_RF03,2024-11-10T13:50:29.305000,1,497,81,suggested
PERCUSION_ECVal_RF03_135029,PERCUSION,ECVal_RF03,2024-11-10T13:50:29.305000,1,508,82,suggested
PERCUSION_ECVal_RF03_135029,PERCUSION,ECVal_RF03,2024-11-10T13:50:29.305000,1,517,77,suggested
PERCUSION_ECVal_RF03_135029,PERCUSION,ECVal_RF03,2024-11-10T13:50:29.305000,1,526,74,suggested
PERCUSION_ECVal_RF03_135029,PERCUSION,ECVal_RF03,2024-11-10T13:50:29.305000,1,534,68,suggested
PERCUSION_ECVal_RF03_135029,PERCUSION,ECVal_RF03,2024-11-10T13:50:29.305000,1,544,71,suggested
PERCUSION_ECVal_RF03_135029,PERCUSION,ECVal_RF03,2024-11-10T13:50:29.305000,1,555,66,suggested
PERCUSION_ECVal_RF03_135029,PERCUSION,ECVal_RF03,2024-11-10T13:50:29.305000,1,559,52,suggested
PERCUSION_ECVal_RF03_135029,PERCUSION,ECVal_RF03,2024-11-10T13:50:29.305000,1,573,42,suggested
PERCUSION_ECVal_RF03_135029,PERCUSION,ECVal_RF03,2024-11-10T13:50:29.305000,1,580,37,suggested
PERCUSION_ECVal_RF03_135224,PERCUSION,ECVal_RF03,2024-11-10T13:52:23.993000,1,185,279,suggested
PERCUSION_ECVal_RF03_135224,PERCUSION,ECVal_RF03,2024-11-10T13:52:23.993000,1,188,275,suggested
PERCUSION_ECVal_RF03_135224,PERCUSION,ECVal_RF03,2024-11-10T13:52:23.993000,1,199,264,suggested
PERCUSION_ECVal_RF03_135224,PERCUSION,ECVal_RF03,2024-11-10T13:52:23.993000,1,210,263,suggested
PERCUSION_ECVal_RF03_135224,PERCUSION,ECVal_RF03,2024-11-10T13:52:23.993000,1,210,261,suggested
PERCUSION_ECVal_RF03_135224,PERCUSION,ECVal_RF03,2024-11-10T13:52:23.993000,1,223,250,suggested
PERCUSION_ECVal_RF03_135224,PERCUSION,ECVal_RF03,2024-11-10T13:52:23.993000,1,226,242,suggested
PERCUSION_ECVal_RF03_135224,PERCUSION,ECVal_RF03,2024-11-10T13:52:23.993000,1,230,234,suggested
PERCUSION_ECVal_RF03_135224,PERCUSION,ECVal_RF03,2024-11-10T13:52:23.993000,1,240,244,suggested
PERCUSION_ECVal_RF03_135224,PERCUSION,ECVal_RF03,2024-11-10T13:52:23.993000,1,247,224,suggested
PERCUSION_ECVal_RF03_135224,PERCUSION,ECVal_RF03,2024-11-10T13:52:23.993000,1,258,224,suggested
PERCUSION_ECVal_RF03_135224,PERCUSION,ECVal_RF03,2024-11-10T13:52:23.993000,1,268,217,suggested
PERCUSION_ECVal_RF03_135224,PERCUSION,ECVal_RF03,2024-11-10T13:52:23.993000,1,278,214,suggested
PERCUSION_ECVal_RF03_135224,PERCUSION,ECVal_RF03,2024-11-10T13:52:23.993000,1,288,210,suggested
PERCUSION_ECVal_RF03_135224,PERCUSION,ECVal_RF03,2024-11-10T13:52:23.993000,1,299,207,suggested
PERCUSION_ECVal_RF03_135224,PERCUSION,ECVal_RF03,2024-11-10T13:52:23.993000,1,308,201,suggested
PERCUSION_ECVal_RF03_135224,PERCUSION,ECVal_RF03,2024-11-10T13:52:23.993000,1,318,195,suggested
PERCUSION_ECVal_RF03_135224,PERCUSION,ECVal_RF03,2024-11-10T13:52:23.993000,1,324,190,suggested
PERCUSION_ECVal_RF03_135224,PERCUSION,ECVal_RF03,2024-11-10T13:52:23.993000,1,326,186,suggested
PERCUSION_ECVal_RF03_135224,PERCUSION,ECVal_RF03,2024-11-10T13:52:23.993000,1,331,178,suggested
PERCUSION_ECVal_RF03_135224,PERCUSION,ECVal_RF03,2024-11-10T13:52:23.993000,1,339,171,suggested
PERCUSION_ECVal_RF03_135224,PERCUSION,ECVal_RF03,2024-11-10T13:52:23.993000,1,346,162,suggested
PERCUSION_ECVal_RF03_135224,PERCUSION,ECVal_RF03,2024-11-10T13:52:23.993000,1,351,153,suggested
PERCUSION_ECVal_RF03_135224,PERCUSION,ECVal_RF03,2024-11-10T13:52:23.993000,1,358,147,suggested
PERCUSION_ECVal_RF03_135224,PERCUSION,ECVal_RF03,2024-11-10T13:52:23.993000,1,364,138,suggested
PERCUSION_ECVal_RF03_135224,PERCUSION,ECVal_RF03,2024-11-10T13:52:23.993000,1,370,129,suggested
PERCUSION_ECVal_RF03_135224,PERCUSION,ECVal_RF03,2024-11-10T13:52:23.993000,1,376,120,suggested
PERCUSION_ECVal_RF03_135224,PERCUSION,ECVal_RF03,2024-11-10T13:52:23.993000,1,380,111,suggested
PERCUSION_ECVal_RF03_135224,PERCUSION,ECVal_RF03,2024-11-10T13:52:23.993000,1,384,105,suggested
PERCUSION_ECVal_RF03_135224,PERCUSION,ECVal_RF03,2024-11-10T13:52:23.993000,1,401,92,suggested
PERCUSION_ECVal_RF03_135224,PERCUSION,ECVal_RF03,2024-11-10T13:52:23.993000,1,410,84,suggested
PERCUSION_ECVal_RF03_135224,PERCUSION,ECVal_RF03,2024-11-10T13:52:23.993000,1,419,78,suggested
PERCUSION_ECVal_RF03_135224,PERCUSION,ECVal_RF03,2024-11-10T13:52:23.993000,1,421,74,suggested
PERCUSION_ECVal_RF03_135224,PERCUSION,ECVal_RF03,2024-11-10T13:52:23.993000,1,427,54,suggested
PERCUSION_ECVal_RF03_135224,PERCUSION,ECVal_RF03,2024-11-10T13:52:23.993000,1,427,56,suggested
PERCUSION_ECVal_RF03_135224,PERCUSION,ECVal_RF03,2024-11-10T13:52:23.993000,1,431,47,suggested
PERCUSION_ECVal_RF03_135224,PERCUSION,ECVal_RF03,2024-11-10T13:52:23.993000,1,432,43,suggested
PERCUSION_ECVal_RF03_135224,PERCUSION,ECVal_RF03,2024-11-10T13:52:23.993000,1,48,313,suggested
PERCUSION_ECVal_RF03_135224,PERCUSION,ECVal_RF03,2024-11-10T13:52:23.993000,1,69,294,suggested
PERCUSION_ECVal_RF03_135224,PERCUSION,ECVal_RF03,2024-11-10T13:52:23.993000,1,73,284,suggested
PERCUSION_ECVal_RF03_135224,PERCUSION,ECVal_RF03,2024-11-10T13:52:23.993000,1,78,277,suggested
PERCUSION_ECVal_RF03_135224,PERCUSION,ECVal_RF03,2024-11-10T13:52:23.993000,1,85,273,suggested
